Wall time,Step,Value
1628784465.5477686,277,0.021666666492819786
1628784502.5764828,279,0.021666666492819786
1628784520.8908305,280,0.021666666492819786
1628784539.4844785,281,0.021666666492819786
1628784557.6678474,282,0.021666666492819786
1628784575.9575436,283,0.021666666492819786
1628784594.5412745,284,0.021666666492819786
1628784613.0679395,285,0.023333333432674408
1628784631.784511,286,0.023333333432674408
1628784668.9092102,288,0.023333333432674408
1628784687.586905,289,0.023333333432674408
1628784724.8945093,291,0.023333333432674408
1628784743.3277836,292,0.023333333432674408
1628784817.2638972,296,0.02500000037252903
1628784835.577145,297,0.02500000037252903
1628784854.0134351,298,0.02500000037252903
1628784872.5442991,299,0.02500000037252903
1628784890.7394943,300,0.02500000037252903
1628784909.037136,301,0.02500000037252903
1628784983.7191167,305,0.02666666731238365
1628785002.0727847,306,0.02666666731238365
1628785018.5107386,307,0.02666666731238365
1628785036.727605,308,0.02666666731238365
1628785055.3098338,309,0.02666666731238365
1628785073.8483891,310,0.02666666731238365
1628785110.8318334,312,0.02666666731238365
1628785129.352459,313,0.02666666731238365
1628785148.2134771,314,0.02666666731238365
1628785166.673079,315,0.028333334252238274
1628785185.4007525,316,0.028333334252238274
1628785203.773574,317,0.028333334252238274
1628785240.4597797,319,0.028333334252238274
1628785259.016538,320,0.028333334252238274
1628785277.563279,321,0.028333334252238274
1628785296.1790884,322,0.028333334252238274
1628785314.6599767,323,0.028333334252238274
1628785350.0393505,325,0.029999999329447746
1628785402.462473,328,0.029999999329447746
1628785436.3441541,330,0.029999999329447746
1628785454.900207,331,0.029999999329447746
1628785473.5507102,332,0.029999999329447746
1628785491.9254067,333,0.029999999329447746
1628785510.181484,334,0.03166666626930237
1628785584.008503,338,0.03166666626930237
1628785602.4381282,339,0.03166666626930237
1628785638.891055,341,0.03166666626930237
1628785676.2937953,343,0.03166666626930237
1628785695.1201046,344,0.03333333507180214
1628785713.582931,345,0.03333333507180214
1628785732.2271411,346,0.03333333507180214
1628785750.7279131,347,0.03333333507180214
1628785769.3022163,348,0.03333333507180214
1628785787.8024917,349,0.03333333507180214
1628785806.4354937,350,0.03333333507180214
1628785825.09025,351,0.03333333507180214
1628785862.2115927,353,0.03333333507180214
1628785881.0646977,354,0.03500000014901161
1628785899.6384218,355,0.03500000014901161
1628785918.1934435,356,0.03500000014901161
1628785955.1726785,358,0.03500000014901161
1628785970.0844815,359,0.03500000014901161
1628786006.9539282,361,0.03500000014901161
1628786025.7444842,362,0.03500000014901161
1628786044.2719042,363,0.03500000014901161
1628786063.0923667,364,0.036666665226221085
1628786080.4877214,365,0.036666665226221085
1628786099.1765282,366,0.036666665226221085
1628786117.5806315,367,0.036666665226221085
1628786135.8353462,368,0.036666665226221085
1628786154.425471,369,0.036666665226221085
1628786173.1196756,370,0.036666665226221085
1628786244.4083307,374,0.038333334028720856
1628786262.975338,375,0.038333334028720856
1628786281.453624,376,0.038333334028720856
1628786318.6760893,378,0.038333334028720856
1628786337.1983993,379,0.038333334028720856
1628786410.1260514,383,0.03999999910593033
1628786446.777688,385,0.03999999910593033
1628786465.22923,386,0.03999999910593033
1628786483.915724,387,0.03999999910593033
1628786539.4428754,390,0.03999999910593033
1628786558.113759,391,0.03999999910593033
1628786576.4695253,392,0.03999999910593033
1628786594.938236,393,0.0416666679084301
1628786613.520926,394,0.0416666679084301
1628786631.979754,395,0.0416666679084301
1628786650.6040995,396,0.0416666679084301
1628786667.9828084,397,0.0416666679084301
1628786686.371399,398,0.0416666679084301
1628786704.7736943,399,0.0416666679084301
1628786723.420479,400,0.0416666679084301
1628786741.8112345,401,0.0416666679084301
1628786760.3584197,402,0.0416666679084301
1628786778.956004,403,0.04333333298563957
1628786816.2053099,405,0.04333333298563957
1628786853.0674207,407,0.04333333298563957
1628786871.747172,408,0.04333333298563957
1628786890.266427,409,0.04333333298563957
1628786908.9056013,410,0.04333333298563957
1628786964.7148852,413,0.04500000178813934
1628786983.4157627,414,0.04500000178813934
1628787001.8825917,415,0.04500000178813934
1628787020.3167408,416,0.04500000178813934
1628787075.8130765,419,0.04500000178813934
1628787094.3331668,420,0.04500000178813934
1628787131.4131324,422,0.04500000178813934
1628787150.165446,423,0.046666666865348816
1628787205.6263638,426,0.046666666865348816
1628787224.2833712,427,0.046666666865348816
1628787243.061491,428,0.046666666865348816
1628787276.1663072,430,0.046666666865348816
1628787295.0058928,431,0.046666666865348816
1628787313.6743286,432,0.04833333194255829
1628787369.6551092,435,0.04833333194255829
1628787388.0733936,436,0.04833333194255829
1628787406.4510822,437,0.04833333194255829
1628787425.1349144,438,0.04833333194255829
1628787437.1897793,439,0.04833333194255829
1628787455.848362,440,0.04833333194255829
1628787472.6074395,441,0.04833333194255829
1628787491.191315,442,0.05000000074505806
1628787526.167332,444,0.05000000074505806
1628787544.5475407,445,0.05000000074505806
1628787563.078643,446,0.05000000074505806
1628787581.5679932,447,0.05000000074505806
1628787654.7065382,451,0.05000000074505806
1628787673.413986,452,0.05166666582226753
1628787691.9840274,453,0.05166666582226753
1628787710.572791,454,0.05166666582226753
1628787729.6605031,455,0.05166666582226753
1628787767.0726645,457,0.05166666582226753
1628787804.260497,459,0.05166666582226753
1628787841.656829,461,0.05166666582226753
1628787860.2785196,462,0.0533333346247673
1628787878.579393,463,0.0533333346247673
1628787912.9778013,465,0.0533333346247673
1628787931.4615676,466,0.0533333346247673
1628787950.045291,467,0.0533333346247673
1628787987.7149072,469,0.0533333346247673
1628788024.6821074,471,0.0533333346247673
1628788043.1665618,472,0.054999999701976776
1628788080.4909453,474,0.054999999701976776
1628788099.0286996,475,0.054999999701976776
1628788117.6146345,476,0.054999999701976776
1628788166.9631839,479,0.054999999701976776
1628788185.5704055,480,0.054999999701976776
1628788204.118406,481,0.05666666850447655
1628788222.5524197,482,0.05666666850447655
1628788241.1971164,483,0.05666666850447655
1628788259.9195018,484,0.05666666850447655
1628788278.5188587,485,0.05666666850447655
1628788315.6299567,487,0.05666666850447655
1628788334.2845068,488,0.05666666850447655
1628788352.8288605,489,0.05666666850447655
1628788371.51026,490,0.05666666850447655
1628788390.04241,491,0.05833333358168602
1628788408.6319835,492,0.05833333358168602
1628788456.1423252,495,0.05833333358168602
1628788474.9327161,496,0.05833333358168602
1628788512.3886218,498,0.05833333358168602
1628788531.207563,499,0.05833333358168602
1628788549.7746,500,0.05833333358168602
1628788587.2840533,502,0.05999999865889549
1628788600.0360267,503,0.05999999865889549
1628788618.5251715,504,0.05999999865889549
1628788674.6829214,507,0.05999999865889549
1628788692.9826815,508,0.05999999865889549
1628788711.459887,509,0.05999999865889549
1628788730.278428,510,0.05999999865889549
1628788748.7601585,511,0.061666667461395264
1628788767.4630976,512,0.061666667461395264
1628788786.232866,513,0.061666667461395264
1628788804.9494686,514,0.061666667461395264
1628788823.4890862,515,0.061666667461395264
1628788860.7316191,517,0.061666667461395264
1628788879.0419822,518,0.061666667461395264
1628788897.5720437,519,0.061666667461395264
1628788916.380705,520,0.061666667461395264
1628788935.1065679,521,0.06333333253860474
1628788951.2832243,522,0.06333333253860474
1628788988.5607538,524,0.06333333253860474
1628789044.4817588,527,0.06333333253860474
1628789118.7138977,531,0.06499999761581421
1628789155.787298,533,0.06499999761581421
1628789174.3011165,534,0.06499999761581421
1628789192.6816108,535,0.06499999761581421
1628789211.2389097,536,0.06499999761581421
1628789230.2166326,537,0.06499999761581421
1628789248.4906416,538,0.06499999761581421
1628789266.9635625,539,0.06499999761581421
1628789285.6040869,540,0.06666667014360428
1628789304.4063904,541,0.06666667014360428
1628789322.8758779,542,0.06666667014360428
1628789341.1985655,543,0.06666667014360428
1628789359.7087266,544,0.06666667014360428
1628789378.2095375,545,0.06666667014360428
1628789410.5574188,547,0.06666667014360428
1628789429.0139298,548,0.06666667014360428
1628789485.0458,551,0.06833333522081375
1628789522.2000601,553,0.06833333522081375
1628789540.8020737,554,0.06833333522081375
1628789559.398129,555,0.06833333522081375
1628789577.8699734,556,0.06833333522081375
1628789596.6998262,557,0.06833333522081375
1628789625.8312669,559,0.06833333522081375
1628789700.0784726,563,0.07000000029802322
1628789718.6823099,564,0.07000000029802322
1628789737.3462641,565,0.07000000029802322
1628789774.3892822,567,0.07000000029802322
1628789792.8989832,568,0.07000000029802322
1628789811.5113108,569,0.07000000029802322
1628789830.163377,570,0.0716666653752327
1628789867.2088616,572,0.0716666653752327
1628789904.2386017,574,0.0716666653752327
1628789959.2094984,577,0.0716666653752327
1628790033.5703628,581,0.07333333045244217
1628790107.8268664,585,0.07333333045244217
1628790126.341315,586,0.07333333045244217
1628790144.4587216,587,0.07333333045244217
1628790181.7789395,589,0.07500000298023224
1628790199.9788573,590,0.07500000298023224
1628790218.5338016,591,0.07500000298023224
1628790237.0352283,592,0.07500000298023224
1628790255.5232968,593,0.07500000298023224
1628790287.6424263,595,0.07500000298023224
1628790306.2668257,596,0.07500000298023224
1628790324.968694,597,0.07500000298023224
1628790343.6681979,598,0.07500000298023224
1628790362.030205,599,0.07666666805744171
1628790380.5768092,600,0.07666666805744171
1628790417.7848203,602,0.07666666805744171
1628790436.3953862,603,0.07666666805744171
1628790455.0888922,604,0.07666666805744171
1628790492.440727,606,0.07666666805744171
1628790529.073167,608,0.07666666805744171
1628790547.864538,609,0.07833333313465118
1628790565.848952,610,0.07833333313465118
1628790584.3082516,611,0.07833333313465118
1628790640.285281,614,0.07833333313465118
1628790658.8120446,615,0.07833333313465118
1628790695.974067,617,0.07833333313465118
1628790714.876416,618,0.07833333313465118
1628790733.2033122,619,0.07999999821186066
1628790769.0503502,621,0.07999999821186066
1628790806.1428921,623,0.07999999821186066
1628790824.6006866,624,0.07999999821186066
1628790861.9365788,626,0.07999999821186066
1628790880.3617818,627,0.07999999821186066
1628790898.72896,628,0.07999999821186066
1628790917.5689538,629,0.08166666328907013
1628790936.1513064,630,0.08166666328907013
1628790992.0091343,633,0.08166666328907013
1628791010.559711,634,0.08166666328907013
1628791029.1790147,635,0.08166666328907013
1628791047.3991365,636,0.08166666328907013
1628791084.6807215,638,0.08166666328907013
1628791140.304183,641,0.0833333358168602
1628791159.0619357,642,0.0833333358168602
1628791177.695225,643,0.0833333358168602
1628791196.3755684,644,0.0833333358168602
1628791213.3385186,645,0.0833333358168602
1628791231.75546,646,0.0833333358168602
1628791287.897368,649,0.08500000089406967
1628791306.5774345,650,0.08500000089406967
1628791343.7967598,652,0.08500000089406967
1628791362.390362,653,0.08500000089406967
1628791380.920146,654,0.08500000089406967
1628791399.4832716,655,0.08500000089406967
1628791417.8699389,656,0.08500000089406967
1628791473.2697585,659,0.08666666597127914
1628791491.95764,660,0.08666666597127914
1628791510.6755466,661,0.08666666597127914
1628791529.2671213,662,0.08666666597127914
1628791634.0626721,668,0.08833333104848862
1628791671.1988146,670,0.08833333104848862
1628791689.6531315,671,0.08833333104848862
1628791745.1320784,674,0.08833333104848862
1628791782.5805433,676,0.08833333104848862
1628791801.1127524,677,0.08833333104848862
1628791819.7392502,678,0.09000000357627869
1628791838.4946992,679,0.09000000357627869
1628791856.9695003,680,0.09000000357627869
1628791875.5966535,681,0.09000000357627869
1628791912.7730608,683,0.09000000357627869
1628791931.238286,684,0.09000000357627869
1628791949.8767476,685,0.09000000357627869
1628791968.4149497,686,0.09000000357627869
1628792005.4822035,688,0.09166666865348816
1628792023.743314,689,0.09166666865348816
1628792042.462338,690,0.09166666865348816
1628792061.2002096,691,0.09166666865348816
1628792098.6523993,693,0.09166666865348816
1628792117.2739244,694,0.09166666865348816
1628792135.777815,695,0.09166666865348816
1628792154.058208,696,0.09166666865348816
1628792172.508954,697,0.09333333373069763
1628792191.1453052,698,0.09333333373069763
1628792226.178843,700,0.09333333373069763
1628792282.3263283,703,0.09333333373069763
1628792301.0151148,704,0.09333333373069763
1628792338.0378346,706,0.09333333373069763
1628792411.9555845,710,0.0949999988079071
1628792430.5116565,711,0.0949999988079071
1628792467.7041554,713,0.0949999988079071
1628792486.5820308,714,0.0949999988079071
1628792523.9405835,716,0.0949999988079071
1628792561.5309865,718,0.09666666388511658
1628792598.7944994,720,0.09666666388511658
1628792617.1468441,721,0.09666666388511658
1628792635.5236964,722,0.09666666388511658
1628792672.2344968,724,0.09666666388511658
1628792690.7303097,725,0.09666666388511658
1628792709.537025,726,0.09666666388511658
1628792727.3209465,727,0.09833333641290665
1628792745.7234423,728,0.09833333641290665
1628792763.9585967,729,0.09833333641290665
1628792782.709502,730,0.09833333641290665
1628792797.8014665,731,0.09833333641290665
1628792816.3994982,732,0.09833333641290665
1628792834.9782715,733,0.09833333641290665
1628792853.5029685,734,0.09833333641290665
1628792890.6623456,736,0.09833333641290665
1628792946.0834615,739,0.0
1628792964.8742783,740,0.0
1628792983.365944,741,0.0
1628793016.4774463,743,0.0
1628793035.146037,744,0.0
1628793053.7851233,745,0.0
1628793072.4811516,746,0.0
1628793091.1899889,747,0.0
1628793184.3675563,752,0.0
1628793203.0757039,753,0.0
1628793259.2348669,756,0.0
1628793278.1984148,757,0.0
1628793315.6303813,759,0.0
1628793334.307904,760,0.0
1628793409.6347702,764,0.0
1628793428.3537443,765,0.0
1628793447.0770578,766,0.0
1628793484.52586,768,0.0
1628793503.2626615,769,0.0
1628793522.0750372,770,0.0
1628793538.0511243,771,0.0
1628793554.9855502,772,0.0
1628793573.4301648,773,0.0
1628793592.1073003,774,0.0
1628793624.672679,776,0.0
1628793643.3026183,777,0.0
1628793662.0950716,778,0.0
1628793680.8985457,779,0.0
1628793699.5177948,780,0.0
1628793718.415739,781,0.0
1628793736.3551633,782,0.0
1628793754.9780073,783,0.0
1628793773.2954028,784,0.0
1628793829.7963674,787,0.0
1628793867.4750369,789,0.0
1628793886.3927689,790,0.0
1628793923.9575498,792,0.0
1628793961.389168,794,0.0
1628793980.3639178,795,0.0
1628793999.2714272,796,0.0
1628794018.0265481,797,0.0
1628794036.8296618,798,0.0
1628794074.2833817,800,0.0
1628794093.255878,801,0.0
1628794167.7466478,805,0.0
1628794186.6724916,806,0.0
1628794205.3623445,807,0.0
1628794223.9594207,808,0.0
1628794242.6916797,809,0.0
1628794280.3559508,811,0.0
1628794299.2900143,812,0.0
1628794336.7586956,814,0.0
1628794355.6011033,815,0.0
1628794400.1125028,818,0.0
1628794418.8795974,819,0.0
1628794437.2234795,820,0.0
1628794455.8260798,821,0.0
1628794474.3302782,822,0.0
1628794493.2672358,823,0.0
1628794511.9897125,824,0.0
1628794530.843851,825,0.0
1628794549.5645864,826,0.0
1628794568.0590465,827,0.0
1628794586.377166,828,0.0
1628794604.1201808,829,0.0
1628794641.765623,831,0.0
1628794679.3047695,833,0.0
1628794698.047275,834,0.0
1628794735.533291,836,0.0
1628794754.399863,837,0.0
1628794772.9035165,838,0.0
1628794810.3046896,840,0.0
1628794829.0202193,841,0.0
1628794866.3709419,843,0.0
1628794885.077214,844,0.0
1628794922.6417243,846,0.0
1628794959.8470213,848,0.0
1628795016.3138835,851,0.0
1628795035.0817728,852,0.0
1628795091.383852,855,0.0
1628795128.5713134,857,0.0
1628795147.4645228,858,0.0
1628795161.2579527,859,0.0
1628795196.7776167,861,0.0
1628795215.345865,862,0.0
1628795234.5043075,863,0.0
1628795290.3669114,866,0.0
1628795309.309481,867,0.0
1628795346.8911517,869,0.0
1628795384.3170216,871,0.0
1628795403.2735527,872,0.0
1628795459.4112737,875,0.0
1628795496.8038075,877,0.0
1628795515.5735176,878,0.0
1628795534.3667667,879,0.0
1628795571.9033542,881,0.0
1628795590.6772556,882,0.0
1628795609.2219331,883,0.0
1628795622.5793629,884,0.0
1628795641.3748496,885,0.0
1628795659.1983213,886,0.0
1628795677.8794985,887,0.0
1628795696.631612,888,0.0
1628795714.877102,889,0.0
1628795733.5638986,890,0.0
1628795744.19244,891,0.0
1628795776.202382,893,0.0
1628795794.9047098,894,0.0016666667070239782
1628795832.314856,896,0.0016666667070239782
1628795869.559629,898,0.0016666667070239782
1628795888.142412,899,0.0016666667070239782
1628795944.7427576,902,0.0016666667070239782
1628795963.3862536,903,0.0016666667070239782
1628796000.8970916,905,0.0033333334140479565
1628796011.6113102,906,0.0033333334140479565
1628796030.3553467,907,0.0033333334140479565
1628796048.9039667,908,0.0033333334140479565
1628796067.6797953,909,0.0033333334140479565
1628796105.0765967,911,0.0033333334140479565
1628796123.7989938,912,0.0033333334140479565
1628796161.138937,914,0.004999999888241291
1628796180.174376,915,0.004999999888241291
1628796217.7417526,917,0.004999999888241291
1628796236.521159,918,0.004999999888241291
1628796255.0546985,919,0.004999999888241291
1628796273.608033,920,0.004999999888241291
1628796292.3519824,921,0.004999999888241291
1628796310.9040184,922,0.004999999888241291
1628796329.7210572,923,0.006666666828095913
1628796348.4570773,924,0.006666666828095913
1628796423.5410054,928,0.006666666828095913
1628796441.9904768,929,0.006666666828095913
1628796455.480813,930,0.006666666828095913
1628796474.0977685,931,0.006666666828095913
1628796492.3754358,932,0.006666666828095913
1628796511.1763816,933,0.008333333767950535
1628796529.5753462,934,0.008333333767950535
1628796548.341568,935,0.008333333767950535
1628796567.0633652,936,0.008333333767950535
1628796638.3283093,940,0.008333333767950535
1628796657.0820267,941,0.008333333767950535
1628796675.9301658,942,0.008333333767950535
1628796694.590245,943,0.009999999776482582
1628796750.913474,946,0.009999999776482582
1628796769.5276673,947,0.009999999776482582
1628796786.1647692,948,0.009999999776482582
1628796823.6811216,950,0.009999999776482582
1628796838.9126492,951,0.009999999776482582
1628796868.5466592,953,0.011666666716337204
1628796898.4448755,955,0.011666666716337204
1628796917.248657,956,0.011666666716337204
1628796936.1204493,957,0.011666666716337204
1628796992.5804007,960,0.011666666716337204
1628797011.3068337,961,0.011666666716337204
1628797029.050604,962,0.013333333656191826
1628797047.7752812,963,0.013333333656191826
1628797066.311939,964,0.013333333656191826
1628797085.1730921,965,0.013333333656191826
1628797103.7370434,966,0.013333333656191826
1628797140.901349,968,0.013333333656191826
1628797159.5995064,969,0.013333333656191826
1628797215.367886,972,0.014999999664723873
1628797233.932562,973,0.014999999664723873
1628797306.3107343,977,0.014999999664723873
1628797343.3574536,979,0.014999999664723873
1628797362.0469317,980,0.014999999664723873
1628797380.631726,981,0.014999999664723873
1628797399.4865232,982,0.01666666753590107
1628797418.0678365,983,0.01666666753590107
1628797436.9378798,984,0.01666666753590107
1628797492.7897573,987,0.01666666753590107
1628797511.4221342,988,0.01666666753590107
1628797529.924883,989,0.01666666753590107
1628797548.5916119,990,0.01666666753590107
1628797567.3959792,991,0.01666666753590107
1628797604.5377336,993,0.018333332613110542
1628797642.0493484,995,0.018333332613110542
1628797660.566073,996,0.018333332613110542
1628797679.1346173,997,0.018333332613110542
1628797716.4601827,999,0.018333332613110542
1628797735.2569685,1000,0.018333332613110542
1628797753.8336527,1001,0.018333332613110542
1628797772.4950953,1002,0.019999999552965164
1628797791.0988016,1003,0.019999999552965164
1628797809.8854814,1004,0.019999999552965164
1628797828.6816492,1005,0.019999999552965164
1628797847.2053943,1006,0.019999999552965164
1628797865.8870883,1007,0.019999999552965164
1628797879.4910455,1008,0.019999999552965164
1628797954.5343575,1012,0.021666666492819786
1628797991.6043127,1014,0.021666666492819786
1628798009.9277973,1015,0.021666666492819786
1628798028.497368,1016,0.021666666492819786
1628798047.0245025,1017,0.021666666492819786
1628798065.7102876,1018,0.021666666492819786
1628798121.9292803,1021,0.023333333432674408
1628798159.0386944,1023,0.023333333432674408
1628798233.4752357,1027,0.023333333432674408
1628798270.8508146,1029,0.023333333432674408
1628798289.5655756,1030,0.023333333432674408
1628798320.469671,1032,0.02500000037252903
1628798394.9262416,1036,0.02500000037252903
1628798413.619997,1037,0.02500000037252903
1628798432.1978488,1038,0.02500000037252903
1628798450.666952,1039,0.02500000037252903
1628798469.4397948,1040,0.02500000037252903
1628798540.435876,1044,0.02666666731238365
1628798577.4310412,1046,0.02666666731238365
1628798596.2476559,1047,0.02666666731238365
1628798633.5872931,1049,0.02666666731238365
1628798652.2268858,1050,0.02666666731238365
1628798708.319659,1053,0.028333334252238274
1628798726.866357,1054,0.028333334252238274
1628798745.547968,1055,0.028333334252238274
1628798782.7877278,1057,0.028333334252238274
1628798819.844613,1059,0.028333334252238274
1628798837.7070096,1060,0.028333334252238274
1628798856.5237594,1061,0.029999999329447746
1628798894.1570053,1063,0.029999999329447746
1628798912.7643902,1064,0.029999999329447746
1628798950.0000217,1066,0.029999999329447746
1628798968.5678968,1067,0.029999999329447746
1628798987.072809,1068,0.029999999329447746
1628799024.1668296,1070,0.03166666626930237
1628799034.6816604,1071,0.03166666626930237
1628799052.9434774,1072,0.03166666626930237
1628799071.602535,1073,0.03166666626930237
1628799090.2295449,1074,0.03166666626930237
1628799108.6260517,1075,0.03166666626930237
1628799163.8585513,1078,0.03166666626930237
1628799182.511794,1079,0.03166666626930237
1628799219.77318,1081,0.03333333507180214
1628799238.1822479,1082,0.03333333507180214
1628799256.7433739,1083,0.03333333507180214
1628799275.535976,1084,0.03333333507180214
1628799313.0459418,1086,0.03333333507180214
1628799331.7453954,1087,0.03333333507180214
1628799350.336843,1088,0.03333333507180214
1628799368.6741972,1089,0.03333333507180214
1628799424.7435114,1092,0.03500000014901161
1628799443.4342406,1093,0.03500000014901161
1628799462.2123775,1094,0.03500000014901161
1628799555.4975893,1099,0.03500000014901161
1628799584.7616138,1101,0.036666665226221085
1628799620.4188824,1103,0.036666665226221085
1628799638.4042344,1104,0.036666665226221085
1628799657.0362341,1105,0.036666665226221085
1628799712.7323346,1108,0.036666665226221085
1628799731.2631326,1109,0.036666665226221085
1628799749.873179,1110,0.038333334028720856
